Name,EGFP/Emerald,EGFP/Emerald,ECFP/Cerulean,ECFP/Cerulean,mCitrine/Ypet,mCitrine/Ypet,mCherry,mCherry,tdTomato,tdTomato,DAPI,DAPI,mPlum,mPlum,mTFP1,mTFP1,NirFP,NirFP,mTagBFP,mTagBFP,mOrange2,mOrange2,mApple,mApple,mRuby,mRuby,DAPI,DAPI,MitoTracker Red CMXRos,MitoTracker Red CMXRos
Spectrum Type,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ex,Em,Ab,Em,Ab,Em
Quantum Yield,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extinction Coefficient,,"56,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,0.126882043,,0.182346355,,0.014211769,,0.086768117,,0.020908681,,0.6686047,,,,0.081346585,,,,0.645295954,,0.004511711,,0.0524,,0.0248,,0.6686047,,0.04340521,0
382,0.129631861,,0.191164878,,0.014127959,,0.082364961,,0.019443368,,0.6461794,,,,0.085454128,,,,0.672686327,,0.003983156,,0.0498,,0.0236,,0.6461794,,0.03990479,0
383,0.132441567,,0.200761352,,0.014377971,,0.078868735,,0.018271937,,0.614618,,,,0.089801038,,,,0.689418938,,0.003458908,,0.0472,,0.0224,,0.614618,,0.03738449,0
384,0.13494488,,0.209814843,,0.013793792,,0.076000768,,0.016980425,,0.5905315,,,,0.094138373,,,,0.700746578,,0.002988665,,0.0446,,0.0212,,0.5905315,,0.03514422,0
385,0.136305444,,0.21920207,,0.014029412,,0.071429055,,0.015951312,,0.5656146,,,,0.099155512,,,,0.72259548,,0.00256105,,0.042,,0.02,,0.5656146,,0.0324839,0
386,0.139307737,,0.230388747,,0.014380223,,0.067235794,,0.014708956,,0.5307309,,,,0.103952433,,,,0.75099353,,0.00224829,,0.0392,,0.0188,,0.5307309,,0.03052366,0
387,0.142942907,,0.24120654,,0.0154488,,0.064393484,,0.013565146,,0.5033223,,,,0.108519561,,,,0.758128254,,0.00201615,,0.038,,0.0176,,0.5033223,,0.02856343,0
388,0.144221259,,0.250570609,,0.015134937,,0.06042259,,0.012746116,,0.4742525,,,,0.11400586,,,,0.778479885,,0.001888926,,0.035,,0.0164,,0.4742525,,0.02604312,0
389,0.14651991,,0.261980968,,0.014659454,,0.057084231,,0.011999649,,0.4360465,,,,0.119712376,,,,0.80531547,,0.001756511,,0.0308,,0.0152,,0.4360465,,0.02450294,0
390,0.147955869,,0.272994677,,0.015047669,,0.055061188,,0.011270387,,0.4053156,,,,0.1251891,,,,0.85051983,,0.001708913,,0.028,,0.014,,0.4053156,,0.02310277,0
391,0.151305318,,0.285665313,,0.014449387,,0.052460846,,0.010800948,,0.3762458,,,,0.131355202,,,,0.860330845,,0.001512555,,0.0256,,0.013,,0.3762458,,0.02156259,0
392,0.154131259,,0.298414475,,0.014665408,,0.049750033,,0.010408286,,0.3372093,,,,0.137521304,,,,0.857124886,,0.001438451,,0.0232,,0.012,,0.3372093,,0.02044245,0
393,0.156116276,,0.311034421,,0.014874215,,0.046404547,,0.010382538,,0.3081395,,,,0.143917198,,,,0.882977816,,0.001453029,,0.0208,,0.011,,0.3081395,,0.01946234,0
394,0.158214909,,0.324802521,,0.014680453,,0.04490143,,0.010022413,,0.2807309,,,,0.151452481,,,,0.903969417,,0.001497093,,0.0184,,0.01,,0.2807309,,0.0183422,0
395,0.160446488,,0.339245781,,0.015176844,,0.042410133,,0.009951839,,0.2450166,,,,0.158528178,,,,0.905266266,,0.00155927,,0.016,,0.009,,0.2450166,,0.01792215,0
396,0.162167743,,0.353510547,,0.015001464,,0.040304059,,0.010092987,,0.2209302,,,,0.166752839,,,,0.932363557,,0.001596819,,0.0148,,0.0082,,0.2209302,,0.01764212,0
397,0.164557352,,0.369450815,,0.015793477,,0.038613141,,0.010019253,,0.198505,,,,0.174517914,,,,0.965398909,,0.001747235,,0.014,,0.0074,,0.198505,,0.0175021,0
398,0.165109169,,0.385263324,,0.01603239,,0.036015293,,0.010171051,,0.1710963,,,,0.182962793,,,,0.97874293,,0.00171819,,0.012,,0.0066,,0.1710963,,0.01736208,0
399,0.167147592,,0.402012294,,0.016389028,,0.033350807,,0.010339585,,0.1519934,,,,0.192556634,,,,0.982661335,,0.001861979,,0.011,,0.0058,,0.1519934,,0.01722207,0
400,0.168343645,,0.419059547,,0.016453563,,0.031298543,,0.010556222,,0.1353821,0.1181029,,,0.201001513,,0.030064541,,0.982936089,,0.002024212,,0.01,,0.005,,0.1353821,0.1181029,0.01736208,0
401,0.168214771,,0.436249839,,0.016657651,,0.029001104,,0.011062293,,0.1162791,0.1305848,,,0.210365562,,0.028350294,,0.994061157,,0.001933874,,0.0092,,0.0046,,0.1162791,0.1305848,0.0175021,0
402,0.169984162,,0.454851865,,0.016820477,,0.02671115,,0.011393159,,0.10299,0.1449921,,,0.221328584,,0.027056172,,1,,0.00204387,,0.0084,,0.0042,,0.10299,0.1449921,0.0175021,0
403,0.170100976,,0.472651841,,0.016981929,,0.024548058,,0.011664804,,0.09136212,0.1612385,,,0.231142644,,0.026369963,,0.996933031,,0.00227855,,0.0076,,0.0038,,0.09136212,0.1612385,0.01778213,0
404,0.171026565,,0.490325376,,0.016583456,,0.021603474,,0.012237938,,0.08056479,0.1802439,,,0.241875874,,0.025419654,,0.976007113,,0.002239676,,0.0068,,0.0034,,0.08056479,0.1802439,0.01792215,0
405,0.17316072,,0.508999862,,0.018055377,,0.019817409,,0.012695673,,0.0730897,0.1983295,,,0.253528274,,0.023894081,,0.943397235,,0.002437028,,0.006,,0.003,,0.0730897,0.1983295,0.01806217,0
406,0.173196343,,0.526586172,,0.017875835,,0.017383486,,0.013460046,,0.06644518,0.2167218,,,0.264711515,,0.023622218,,0.933554258,,0.002531563,,0.0058,,0.0026,,0.06644518,0.2167218,0.01862223,0
407,0.174229797,,0.54459483,,0.017967561,,0.015606687,,0.01389531,,0.05980066,0.239712,,,0.277043718,,0.022301643,,0.920390376,,0.002573198,,0.0056,,0.0022,,0.05980066,0.239712,0.01876225,0
408,0.176295639,,0.562470276,,0.019071245,,0.013218733,,0.014681101,,0.05481728,0.257629,,,0.288686544,,0.021113424,,0.91140685,0.003959151,0.00293963,,0.0054,,0.0018,,0.05481728,0.257629,0.01904229,0
409,0.176839499,,0.579735616,,0.01885406,,0.011854596,,0.015428505,,0.04900332,0.2785424,,,0.300559162,,0.020195238,,0.884243778,0.004498126,0.00305802,,0.0052,,0.0014,,0.04900332,0.2785424,0.01946234,0
410,0.17757656,,0.596531443,,0.018134187,,0.009992271,,0.016186441,,0.04318937,0.2988496,,,0.313580743,,0.019693903,,0.854577909,0.005252225,0.003307277,,0.005,,0.001,,0.04318937,0.2988496,0.01974237,0
411,0.179720905,,0.613593367,,0.018404775,,0.008573254,,0.01698183,,0.03820598,0.3134325,,,0.324993776,,0.019026717,,0.819242624,0.0061069,0.003475032,,0.005,,0.0012,,0.03820598,0.3134325,0.02016242,0
412,0.181814998,,0.629689041,,0.018390414,,0.007365201,,0.017650701,,0.03322259,0.3374044,,,0.331159878,,0.018310982,,0.803495502,0.00716233,0.003667194,,0.005,,0.0014,,0.03322259,0.3374044,0.02044245,0
413,0.183962686,,0.647477732,,0.019125876,,0.006529543,,0.018738099,,0.02906977,0.3568919,,,0.355134907,,0.017295365,,0.770077488,0.008330037,0.003826555,,0.005,,0.0016,,0.02906977,0.3568919,0.02058247,0
414,0.18575659,,0.663345915,,0.01844159,,0.005653259,,0.019568365,,0.02574751,0.3763519,,,0.368386281,,0.016537296,,0.74537191,0.009815544,0.004012643,,0.005,,0.0018,,0.02574751,0.3763519,0.0208625,0
415,0.187903563,,0.68033077,,0.018687455,,0.00487141,,0.020765544,,0.02325581,0.3988427,,,0.382767469,,0.016219298,,0.714685949,0.011803735,0.004290615,,0.005,,0.002,,0.02325581,0.3988427,0.02142257,0
416,0.190102015,,0.697624463,,0.01879257,,0.004339368,,0.021646253,,0.01993356,0.4186127,,,0.396698646,,0.01537923,,0.685282421,0.013888424,0.004642911,,0.0052,,0.0022,,0.01993356,0.4186127,0.02142257,0
417,0.193252921,,0.716133809,,0.01934639,,0.003744251,,0.022901835,,0.01827242,0.4449955,,,0.410629823,,0.015055764,,0.661480768,0.016135174,0.004956775,,0.0054,,0.0024,,0.01827242,0.4449955,0.0217026,0
418,0.196673633,,0.734569989,,0.019989317,,0.003523594,,0.024073266,,0.01744186,0.4620789,,,0.425930181,,0.015000958,,0.623835629,0.019389158,0.005333367,,0.0056,,0.0026,,0.01744186,0.4620789,0.02212265,0
419,0.19919721,,0.754084283,,0.019874523,,0.003210783,,0.025259092,,0.01578073,0.4860853,,,0.440770954,,0.014523253,,0.593117217,0.022692219,0.005696376,,0.0058,,0.0028,,0.01578073,0.4860853,0.02226267,0
420,0.202822627,,0.772445792,,0.020902984,,0.003012577,,0.026527431,,0.0141196,0.5091616,,,0.456530898,,0.014045452,,0.561464679,0.02758483,0.006045911,,0.006,,0.003,,0.0141196,0.5091616,0.02240269,0
421,0.20519822,,0.793260378,,0.020376097,,0.002810558,,0.027662229,,0.01328904,0.5322725,,,0.473200437,,0.014122277,,0.517261693,0.032764538,0.006460163,,0.0066,,0.003,,0.01328904,0.5322725,0.02240269,0
422,0.2078932,,0.813373446,,0.020643141,,0.002789782,,0.029000673,,0.01245847,0.5547978,,,0.489180598,,0.013519099,,0.496020408,0.037819355,0.00672698,,0.0072,,0.003,,0.01245847,0.5547978,0.02226267,0
423,0.211250431,,0.834043628,,0.021303952,,0.002815012,,0.03052509,,0.01162791,0.5734656,,,0.508128914,,0.014012382,,0.466447296,0.045243522,0.007149405,,0.0078,,0.003,,0.01162791,0.5734656,0.02212265,0
424,0.214702621,,0.855310233,,0.020843536,,0.002883861,,0.032118793,,0.01079734,0.587587,,,0.525258038,,0.013186335,,0.432003082,0.053467091,0.00756973,,0.0084,,0.003,,0.01079734,0.587587,0.02212265,0
425,0.218043427,,0.875984929,,0.021941549,,0.002893625,,0.033455599,,0.009966778,0.6118689,,,0.542616955,,0.013315156,,0.397240789,0.0636839,0.008273771,,0.009,,0.003,,0.009966778,0.6118689,0.02198264,0
426,0.22178741,,0.895653454,,0.021656132,,0.003021807,,0.034953565,,0.009966778,0.6279879,,,0.563164244,,0.013568476,,0.368590905,0.073714555,0.008671457,,0.0096,,0.0032,,0.009966778,0.6279879,0.02184262,0
427,0.225435457,,0.915595269,,0.022189088,,0.003175254,,0.036838576,,0.009966778,0.6487566,,,0.581892342,,0.013571896,,0.346773623,0.08667267,0.009122042,,0.0102,,0.0034,,0.009966778,0.6487566,0.02156259,0
428,0.229905375,,0.933272048,,0.02264747,,0.003168483,,0.038724756,,0.008305648,0.6710064,,,0.602439632,,0.01342195,,0.322668674,0.09908236,0.009890578,,0.0108,,0.0036,,0.008305648,0.6710064,0.02128255,0
429,0.235451408,,0.949137457,,0.023334706,,0.003317013,,0.040327589,,0.007475083,0.6964938,,,0.622307118,,0.013432383,,0.299788636,0.118482405,0.01011046,,0.0114,,0.0038,,0.007475083,0.6964938,0.0208625,0
430,0.240799321,,0.964712836,,0.02394518,,0.003720731,,0.042237762,,0.007475083,0.7131638,,,0.641715019,,0.013644048,,0.272923729,0.134078242,0.011060776,,0.012,,0.004,,0.007475083,0.7131638,0.02058247,0
431,0.245643975,,0.976435538,,0.024381599,,0.003864343,,0.044035111,,0.006644518,0.7377557,,,0.662951686,,0.014237928,,0.249847497,0.156665396,0.011349129,,0.0128,,0.0042,,0.006644518,0.7377557,0.02016242,0
432,0.251811613,,0.986452198,,0.024398049,,0.003814453,,0.046204524,,0.006644518,0.7506372,,,0.682819172,,0.014138094,,0.23177911,0.176191211,0.012504528,,0.0136,,0.0044,,0.006644518,0.7506372,0.01974237,0
433,0.258277878,,0.993734921,0.003607079,0.025339061,,0.004197894,,0.0485571,,0.005813953,0.7714404,,,0.703596254,,0.014328533,,0.208864324,0.203292084,0.013173891,,0.0144,,0.0046,,0.005813953,0.7714404,0.0191823,0
434,0.266102984,,0.998082925,0.003738005,0.025502855,,0.004571357,,0.050502736,,0.004983389,0.7904526,,,0.721644549,,0.014222181,,0.192063158,0.231854859,0.014009131,,0.0152,,0.0048,,0.004983389,0.7904526,0.01890227,0
435,0.274126415,,1,0.004416648,0.026932612,,0.004913104,,0.052939228,,0.004983389,0.8080182,,,0.739903487,,0.014837908,,0.172743445,0.264597594,0.01491483,,0.016,,0.005,,0.004983389,0.8080182,0.01876225,0
436,0.283158407,,0.999738089,0.00560775,0.027345546,,0.00513654,,0.055525529,,0.004152824,0.8208997,,,0.758401792,,0.014822564,,0.153962795,0.300024864,0.015688446,,0.017,,0.0054,,0.004152824,0.8208997,0.01876225,0
437,0.291827095,,0.996757476,0.004243591,0.027981168,,0.005263047,,0.057852591,,0.003322259,0.8372942,,,0.774161736,,0.014858874,,0.141623311,0.335225645,0.017043406,,0.018,,0.0058,,0.003322259,0.8372942,0.01848222,0
438,0.301808197,,0.99355116,0.004876392,0.029232622,,0.005766224,,0.060955379,,0.003322259,0.8478336,,,0.790601482,,0.014864716,,0.126681882,0.37609798,0.018329453,,0.019,,0.0062,,0.003322259,0.8478336,0.0183422,0
439,0.314146014,,0.989547073,0.005108861,0.030585678,,0.006027078,,0.063067677,,0.004152824,0.8569263,,,0.803843281,,0.015255049,,0.114281859,0.414589558,0.018951991,,0.02,,0.0066,,0.004152824,0.8569263,0.0183422,0
440,0.32480423,,0.983767069,0.006501179,0.032156477,,0.006410519,,0.066335723,,0.003322259,0.8697734,,,0.8157159,,0.01485711,,0.099605276,0.46645172,0.020323958,,0.021,,0.007,,0.003322259,0.8697734,0.0183422,0
441,0.337027204,,0.978534023,0.006544043,0.03352159,,0.006661395,,0.069261082,,0.002491694,0.896604,,,0.827598093,,0.015378794,,0.086454559,0.511852344,0.021426789,,0.022,,0.0074,,0.002491694,0.896604,0.0183422,0
442,0.349633951,,0.973160757,0.007941276,0.035260031,,0.00713642,,0.072198613,,0.001661129,0.9128952,,,0.836732349,,0.01527159,,0.07645542,0.551358392,0.02327154,,0.023,,0.0078,,0.001661129,0.9128952,0.01820218,0
443,0.36294672,,0.968308493,0.009320797,0.036934454,,0.007544449,,0.075237265,,0.002491694,0.9132052,,,0.84540702,,0.015406999,,0.06749774,0.599492192,0.024484808,,0.024,,0.0082,,0.002491694,0.9132052,0.01820218,0
444,0.376595608,,0.964858415,0.011089289,0.038892125,,0.007961744,,0.078359364,,0.001661129,0.9274299,,,0.85271251,,0.015965138,,0.060068872,0.639766013,0.025705145,,0.025,,0.0086,,0.001661129,0.9274299,0.01806217,0
445,0.39150143,,0.961639309,0.013027458,0.04046385,,0.008511248,,0.081694239,,0.001661129,0.9437211,,,0.858648819,,0.016707648,,0.051758279,0.691519827,0.027211846,,0.026,,0.009,,0.001661129,0.9437211,0.01806217,0
446,0.407177338,,0.959985367,0.015896193,0.043418667,,0.008944935,,0.085517395,,0.000831,0.9437211,,,0.864355336,0.00608,0.016443388,,0.044457933,0.739708167,0.029056045,,0.0274,,0.0094,,0.000831,0.9437211,0.01806217,0
447,0.422506323,,0.959401075,0.01877023,0.045593884,,0.009691148,,0.088999971,,0.000831,0.9508163,,,0.869611842,0.00533,0.017192325,,0.038130398,0.778011806,0.030563188,,0.0288,,0.0098,,0.000831,0.9508163,0.01778213,0
448,0.439250213,,0.95975449,0.022979697,0.048145297,,0.010127687,,0.092324897,,0.000831,0.9585313,,,0.875088566,0.00482,0.017298402,,0.032759883,0.826159768,0.032171492,,0.0302,,0.0102,,0.000831,0.9585313,0.01722207,0
449,0.455787953,,0.96027455,0.029413851,0.051222741,,0.010926997,,0.096121251,,,0.9662121,,,0.879885487,0.00477,0.017300579,,0.028610848,0.858362725,0.034374724,,0.0316,,0.0106,,0,0.9662121,0.01694203,0
450,0.4733523,,0.961658682,0.035043222,0.054194535,,0.011508929,,0.09836229,,,0.96325,0.011890239,,0.886051588,0.00471,0.017647292,,0.024863739,0.896315106,0.036319863,,0.033,,0.011,,0,0.96325,0.01680202,0
451,0.489829771,,0.961984918,0.043268168,0.057302225,,0.012224495,,0.102288791,,,0.9700696,0.012663121,,0.891758105,0.00495,0.017272144,,,0.925885443,0.038446561,,0.035,,0.0118,,0,0.9700696,0.016662,0
452,0.507998057,,0.961904135,0.053907832,0.060520384,,0.012965007,,0.105974778,,,0.9748226,0.013158632,,0.897924207,0.00564,0.017483315,,,0.950182016,0.040096169,,0.037,,0.0126,,0,0.9748226,0.01652198,0
453,0.525355113,,0.960009724,0.06630986,0.063605086,,0.013912206,,0.109392632,,,0.9780602,0.013834151,,0.905689282,0.00615,0.018571197,,,0.969898559,0.041904145,,0.039,,0.0134,,0,0.9780602,0.01638197,0
454,0.543107477,,0.956481309,0.081666648,0.066217693,,0.014736461,,0.11368628,,,0.9927327,0.014674527,,0.912994772,0.00745,0.018154573,,,0.983614459,0.044375188,,0.041,,0.0142,,0,0.9927327,0.01624195,0
455,0.561031243,,0.949408772,0.101361243,0.069803775,,0.015679384,,0.11713117,,,0.9882552,0.015845992,,0.921219433,0.00886,0.018867049,,,0.996763872,0.047042258,,0.043,,0.015,,0,0.9882552,0.01610193,0
456,0.578507318,,0.94020145,0.124068415,0.07305013,,0.016345416,,0.120981128,,,0.9930427,0.016506867,,0.929214301,0.01028,0.01912075,,,0.999802246,0.049311752,,0.0458,,0.0162,,0,0.9930427,0.01596192,0
457,0.595051044,,0.925988385,0.14949497,0.075763613,,0.017491819,,0.124808848,,,0.9957291,0.017647087,,0.938118764,0.01296,0.020533111,,,1,0.052701858,,0.0486,,0.0174,,0,0.9957291,0.0158219,0
458,0.611877015,,0.907995055,0.179280038,0.079854382,,0.018184222,,0.128102759,,,0.9879452,0.018868937,,0.945654047,0.01584,0.019908634,,,0.99156983,0.05588401,,0.0514,,0.0186,,0,0.9879452,0.01554186,0
459,0.62835837,,0.885097173,0.214409444,0.083685799,,0.01978997,,0.132272815,,,0.9932493,0.019881636,,0.952499952,0.01957,0.019903218,,,0.984998309,0.057636656,,0.0542,,0.0198,,0,0.9932493,0.01540185,0
460,0.643794665,,0.85734806,0.258971728,0.088056575,,0.020617789,,0.136668403,,,0.9941104,0.021012358,,0.958666054,0.02308,0.020672828,,,0.973528732,0.061372542,,0.057,,0.021,,0,0.9941104,0.01512182,0
461,0.660063913,,0.824822857,0.30487141,0.092925928,,0.022157611,,0.140689704,,,1,0.022224276,,0.963003389,0.02882,0.021000216,,,0.959518051,0.065273863,,0.0602,,0.0224,,0,1,0.0149818,0
462,0.674443758,,0.788400354,0.358708134,0.097704596,,0.023126547,,0.145070896,,,0.9913206,0.023134683,,0.964832156,0.03485,0.020731946,,,0.944449466,0.069737313,,0.0634,,0.0238,,0,0.9913206,0.01484178,0
463,0.688745583,0.002735659,0.747009819,0.417369529,0.102971695,,0.02456552,,0.148675659,,,0.9988978,0.024628829,,0.96392256,0.04346,0.020898279,,,0.927547974,0.072516477,,0.0666,,0.0252,,0,0.9988978,0.01470176,0
464,0.70180735,0.003099256,0.702659078,0.475219666,0.108411423,,0.025444298,,0.153073353,,,0.9981401,0.025356545,,0.959355432,0.05307,0.020659646,,,0.911849451,0.075453236,,0.0698,,0.0266,,0,0.9981401,0.01442173,0
465,0.715071589,0.003360384,0.655828694,0.536632695,0.114514948,,0.027453443,,0.158720894,,,0.988324,0.027568983,,0.951360564,0.0644,0.021820919,,,0.89361938,0.080500018,,0.073,,0.028,,0,0.988324,0.01428171,0
466,0.727735539,0.003991364,0.608342122,0.600417075,0.120806344,,0.028887783,,0.164412792,,,0.9910449,0.028666937,,0.937659179,0.0779,0.021963604,,,0.8771109,0.086655152,,0.0754,,0.0294,,0,0.9910449,0.01428171,0
467,0.739694722,0.004340943,0.559498786,0.665436728,0.127713704,,0.02989485,,0.168533458,,,0.9798512,0.02970008,,0.92098964,0.09448,0.022408381,,,0.862364301,0.090665586,,0.0778,,0.0308,,0,0.9798512,0.01428171,0
468,0.752407727,0.005096152,0.511946948,0.730461146,0.136343922,,0.0310327,,0.172368786,,,0.9816422,0.030890032,,0.89952318,0.11497,0.022754907,,,0.845220717,0.0940653,,0.0802,,0.0322,,0,0.9816422,0.0141417,0
469,0.764727762,0.006058988,0.465546954,0.784921002,0.145290003,,0.03283587,,0.177789625,,,0.9715851,0.03205867,,0.869841635,0.13864,0.02288578,,,0.828744349,0.098557684,,0.0826,,0.0336,,0,0.9715851,0.01428171,0
470,0.777079332,0.007167881,0.421179615,0.841391963,0.15521409,,0.034091674,,0.184310969,,,0.9698285,0.034133147,,0.838781333,0.16574,0.022910838,,,0.813765645,0.103931582,,0.085,,0.035,,0,0.9698285,0.01442173,0
471,0.788889304,0.008606307,0.378746749,0.891363085,0.166065227,,0.03560762,,0.191031629,,,0.9613213,0.03554124,,0.799965531,0.19694,0.024044892,,,0.803420951,0.109354072,,0.089,,0.0376,,0,0.9613213,0.01456175,0
472,0.801713327,0.010133883,0.339966224,0.930393396,0.178000212,,0.037658815,,0.197384089,,,0.9528139,0.037265126,,0.759320963,0.23007,0.024278898,,,0.791477005,0.11600231,,0.093,,0.0402,,0,0.9528139,0.01484178,0
473,0.814289152,0.012206673,0.304333945,0.958824209,0.191004744,,0.038903573,,0.201573105,,,0.9426534,0.038612177,,0.711820915,0.27059,0.025291892,,,0.774643009,0.120401927,,0.097,,0.0428,,0,0.9426534,0.0149818,0
474,0.828576318,0.015094781,0.272067667,0.970726167,0.205529417,,0.040534978,,0.206221143,,,0.9305641,0.039791617,,0.666379426,0.31545,0.026376554,,,0.764321302,0.125277088,,0.101,,0.0454,,0,0.9305641,0.01540185,0
475,0.841845111,0.017850456,0.242522748,0.994647356,0.219750116,,0.042364163,,0.213861603,,,0.9240201,0.041920612,,0.612713276,0.36209,0.026686296,,,0.748522912,0.131408478,,0.105,,0.048,,0,0.9240201,0.01596192,0
476,0.856100216,0.022003058,0.216780898,0.996618393,0.23527064,,0.044449568,,0.220047634,,,0.9138596,0.043152104,,0.564303633,0.40946,0.027302369,,,0.736301576,0.13699541,,0.1106,,0.0514,,0,0.9138596,0.01652198,0
477,0.87051662,0.0265639,0.193281819,1,0.250659108,,0.046297283,,0.225328613,,,0.9076599,0.045560426,,0.511097068,0.46407,0.0280996,,,0.723546639,0.141329427,,0.1162,,0.0548,,0,0.9076599,0.01722207,0
478,0.884566275,0.03182726,0.172509871,0.992882768,0.265309247,,0.049209082,,0.230901718,,,0.9112765,0.047310338,,0.462237414,0.51772,0.028775005,,,0.710655246,0.144898442,,0.1218,,0.0582,,0,0.9112765,0.01848222,0
479,0.900311211,0.038429059,0.155094732,0.985660724,0.281030835,,0.050439229,,0.236103461,,,0.9010126,0.049617311,,0.410859616,0.57388,0.029642791,,,0.697454824,0.152445974,,0.1274,,0.0616,,0,0.9010126,0.01932232,0
480,0.91514307,0.046122385,0.138178,0.968260753,0.29422513,,0.052955471,,0.240667583,,,0.8937453,0.051346199,,0.366787308,0.62794,0.031341127,,,0.681822205,0.157610371,,0.133,,0.065,,0,0.8937453,0.02030244,0
481,0.929017176,0.055017139,0.123619595,0.952710514,0.306651202,,0.055564722,,0.244593382,,,0.8725632,0.053943446,,0.324084181,0.68841,0.032770689,,,0.666555564,0.161749134,,0.1384,,0.068,,0,0.8725632,0.02184262,0
482,0.943643176,0.065063017,0.110765786,0.936744935,0.318087152,,0.05805495,,0.248002692,,,0.8656403,0.055966887,,0.281151261,0.73396,0.033482106,,,0.655315165,0.166379565,,0.1438,,0.071,,0,0.8656403,0.02310277,0
483,0.956847789,0.078255621,0.099044436,0.920474935,0.327042394,,0.060967461,,0.252367967,,,0.8415651,0.058441398,,0.245763199,0.77641,0.033855888,,,0.638331713,0.172556235,,0.1492,,0.074,,0,0.8415651,0.02436292,0
484,0.969145515,0.092036766,0.088510003,0.905714455,0.335229888,0.001740173,0.063301604,,0.256561313,,,0.834711,0.060703568,,0.209676184,0.82474,0.034146131,,,0.626859381,0.17665535,,0.1546,,0.077,,0,0.834711,0.02618314,0
485,0.979271127,0.109017067,0.078929375,0.895856584,0.3411463,0.001765665,0.066257592,,0.260128859,,,0.8238961,0.064050353,,0.180454223,0.86265,0.035379878,,,0.611174073,0.182181321,,0.16,,0.08,,0,0.8238961,0.02772333,0
486,0.988537914,0.126621272,0.070016838,0.883380479,0.346583764,0.001887733,0.069446993,,0.263727068,,,0.8163532,0.065805412,,0.153051454,0.90033,0.035417806,,,0.595914665,0.187872065,,0.1668,,0.083,,0,0.8163532,0.02940353,0
487,0.993941277,0.147950677,0.061437115,0.874881139,0.351153718,0.002086439,0.072623566,,0.267681423,,,0.8026108,0.069416953,,0.130215814,0.92776,0.03552714,,,0.577462648,0.193215813,,0.1736,,0.086,,0,0.8026108,0.0316438,0
488,0.998198957,0.171554619,0.054047512,0.867659828,0.354024188,0.002261459,0.076244517,,0.271546947,,,0.7911758,0.072174997,,0.108979146,0.95055,0.036761797,,,0.560277266,0.200151631,,0.1804,,0.089,,0,0.7911758,0.03318398,0
489,1,0.198142183,0.047563493,0.858600634,0.358384699,0.002527149,0.080762777,,0.275057846,,,0.7823586,0.075578547,,0.092769192,0.97565,0.038137183,,,0.545163267,0.205806924,,0.1872,,0.092,,0,0.7823586,0.03486418,0
490,0.996854248,0.226742287,0.042003029,0.852126203,0.361724106,0.002715901,0.084140691,,0.280474237,,,0.7806709,0.078368706,,0.077009249,0.98624,0.039624894,,,0.527543162,0.21483156,,0.194,,0.095,,0,0.7806709,0.03738449,0
491,0.990849019,0.258711835,0.03713882,0.855685185,0.366657733,0.003070493,0.088585185,,0.285450332,,,0.7707516,0.083074214,,0.065366423,0.99465,0.041530677,,,0.509708513,0.223833005,,0.2,,0.1,,0,0.7707516,0.03906469,0
492,0.979741126,0.294534885,0.032648629,0.861673545,0.372927988,0.003463713,0.092798046,,0.288587881,,,0.7509128,0.08569727,,0.054633194,1,0.042532433,,,0.492977958,0.233004524,,0.206,,0.105,,0,0.7509128,0.04074489,0
493,0.964037887,0.331472353,0.027666449,0.860377926,0.379038669,0.003880999,0.097079684,,0.293280042,,,0.7396501,0.088990988,,0.04617874,0.9953,0.043735401,,,0.475298491,0.241346103,,0.212,,0.11,,0,0.7396501,0.04312518,0
494,0.944214032,0.371416294,0.024779709,0.865504698,0.38813942,0.004668147,0.1007295,,0.30067601,,,0.7307295,0.093741878,,0.03887325,0.99217,0.043556876,,,0.458474568,0.250467041,,0.218,,0.115,,0,0.7307295,0.04480538,0
495,0.919420723,0.415519769,0.02168141,0.87420108,0.398241618,0.00549951,0.106457238,,0.306710595,,,0.7198112,0.097566123,,0.033396526,0.98433,0.047125254,,,0.442728909,0.259853471,,0.224,,0.12,,0,0.7198112,0.0466256,0
496,0.89039175,0.459751319,0.018474357,0.879213144,0.408773981,0.006452924,0.111539968,,0.314885098,,,0.7069298,0.101412986,,0.028369813,0.97268,0.04830951,,,0.428454398,0.272646794,,0.2302,,0.126,,0,0.7069298,0.04900588,0
497,0.856115692,0.508786501,0.015888796,0.880399675,0.422211917,0.007811222,0.117011484,,0.324848056,,,0.6910519,0.10543558,,0.024721855,0.95575,0.05045068,,,0.413064086,0.284117404,,0.2364,,0.132,,0,0.6910519,0.05054606,0
498,0.818834975,0.559359652,0.014426124,0.887280895,0.43768726,0.009231251,0.122230343,,0.333201861,,,0.6862299,0.109992036,,0.021523908,0.93499,0.053940285,,,0.398844373,0.298818096,,0.2426,,0.138,,0,0.6862299,0.05222627,0
499,0.777514993,0.610420888,0.012465195,0.895223678,0.455597925,0.011431732,0.126671273,,0.342235304,,,0.6758627,0.114672968,,0.019005764,0.9158,0.0550578,,,0.384625865,0.313004258,,0.2488,,0.144,,0,0.6758627,0.05460655,0
